Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
26,06-11-2023 14:09,Afternoon Workout,4640,Triceps Pushdown (Cable - Straight Bar),2,25.0,8,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Triceps Pushdown (Cable - Straight Bar),3,25.0,7,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Incline Bench Press (Dumbbell),F,32.0,12,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Incline Bench Press (Dumbbell),2,36.0,11,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Incline Bench Press (Dumbbell),3,36.0,6,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Shoulder Press (Plate Loaded),F,40.0,12,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Shoulder Press (Plate Loaded),2,40.0,10,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Shoulder Press (Plate Loaded),3,40.0,6,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Cable Crossover,1,25.0,9,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Cable Crossover,2,20.0,10,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Cable Crossover,3,20.0,9,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Lateral Raise (Cable),1,5.0,20,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Lateral Raise (Cable),2,5.0,18,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Lateral Raise (Cable),3,5.0,16,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Triceps Extension (Cable),1,17.5,17,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Triceps Extension (Cable),2,20.0,9,,,,,
26,06-11-2023 14:09,Afternoon Workout,4640,Triceps Extension (Cable),3,20.0,7,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Iso-Lateral Row (Machine),W,60.0,12,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Iso-Lateral Row (Machine),1,100.0,12,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Iso-Lateral Row (Machine),2,120.0,10,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Iso-Lateral Row (Machine),3,120.0,8,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Shrug (Dumbbell),Note,,,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Shrug (Dumbbell),1,56.0,21,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Shrug (Dumbbell),2,56.0,20,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Lat Pulldown (Machine),1,85.0,12,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Lat Pulldown (Machine),F,90.0,6,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Lat Pulldown (Machine),3,80.0,9,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Face Pull (Cable),Note,,,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Face Pull (Cable),1,32.5,9,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Face Pull (Cable),2,30.0,9,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Face Pull (Cable),3,27.5,12,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Preacher Curl (Barbell),1,10.0,10,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Preacher Curl (Barbell),2,10.0,9,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Preacher Curl (Barbell),3,10.0,8,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Back Extension (Machine),1,95.0,12,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Back Extension (Machine),2,85.0,12,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Back Extension (Machine),3,95.0,24,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Hammer Curl (Cable),1,22.5,8,,,,,
27,07-11-2023 12:37,Midday Workout,4368,Hammer Curl (Cable),2,20.0,7,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Bench Press (Barbell),W,20.0,12,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Bench Press (Barbell),1,40.0,12,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Bench Press (Barbell),2,60.0,7,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Bench Press (Barbell),3,60.0,6,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Incline Bench Press (Dumbbell),1,36.0,11,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Incline Bench Press (Dumbbell),2,36.0,10,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Incline Bench Press (Dumbbell),3,36.0,9,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Chest Fly,1,20.0,12,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Chest Fly,2,25.0,10,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Chest Fly,3,25.0,5,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Strict Military Press (Barbell),1,20.0,12,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Strict Military Press (Barbell),2,25.0,11,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Strict Military Press (Barbell),3,25.0,6,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Cable Crossover,1,20.0,16,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Cable Crossover,2,25.0,6,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Cable Crossover,3,20.0,8,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Lateral Raise (Cable),1,5.0,14,,,,,
28,09-11-2023 21:30,Evening Workout,5128,Lateral Raise (Cable),2,5.0,14,,,,,
